id,numyrs,year,choice,wage,educ,expwc,expbc,expser,manuf,black,lwage,enroll,employ,attrit,exper,expersq,status
683,10,87,4,24364.650390625,12,0,6,0,0,1,10.1008882523,0,1,0,6,36,3
684,9,81,4,9591.599609375,9,0,0,0,0,1,9.1686429977,0,1,0,0,0,3
684,9,82,5,10644.0595703125,9,0,1,0,0,1,9.2727575302,0,1,0,1,1,3
684,9,83,5,10891.599609375,9,0,1,1,0,1,9.2957468033,0,1,0,2,4,3
684,9,84,4,13942.6904296875,9,0,1,2,0,1,9.5427103043,0,1,0,3,9,3
684,9,85,4,NA,9,0,2,2,0,1,NA,0,1,0,4,16,3
684,9,86,NA,NA,9,0,3,2,NA,1,NA,0,0,0,5,25,NA
684,9,87,2,NA,9,0,3,2,0,1,NA,0,0,0,5,25,2
685,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
685,8,82,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,1
685,8,83,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
685,8,84,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,1
685,8,85,3,7611.8198242188,15,0,0,0,0,1,8.9374570847,0,1,0,0,0,3
685,8,86,4,25378.80078125,15,1,0,0,1,1,10.1416692734,0,1,0,1,1,3
685,8,87,4,22083.19921875,15,1,1,0,1,1,10.0025720596,0,1,0,2,4,3
686,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
686,8,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
686,8,83,5,NA,12,0,0,0,0,1,NA,0,1,0,0,0,3
686,8,84,2,NA,12,0,0,1,0,1,NA,0,0,0,1,1,2
686,8,85,4,8568.58984375,12,0,0,1,0,1,9.0558586121,0,1,0,1,1,3
686,8,86,4,8757.3095703125,12,0,1,1,0,1,9.0776443481,0,1,0,2,4,3
686,8,87,4,9749.759765625,12,0,2,1,0,1,9.1849975586,0,1,0,3,9,3
687,10,81,5,7828.6000976562,11,0,0,1,0,1,8.9655389786,0,1,0,1,1,3
687,10,82,5,8714.1796875,11,0,0,2,0,1,9.0727071762,0,1,0,2,4,3
687,10,83,5,NA,11,0,0,3,0,1,NA,0,1,0,3,9,3
687,10,84,5,NA,11,0,0,4,0,1,NA,0,1,0,4,16,3
687,10,85,5,21144.380859375,11,0,0,5,0,1,9.9591293335,0,1,0,5,25,3
687,10,86,5,19979.779296875,11,0,0,6,0,1,9.9024763107,0,1,0,6,36,3
687,10,87,2,NA,11,0,0,7,0,1,NA,0,0,0,7,49,2
688,7,81,1,NA,9,0,0,0,0,1,NA,1,0,0,0,0,1
688,7,82,1,NA,10,0,0,0,0,1,NA,1,0,0,0,0,1
688,7,83,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
688,7,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
688,7,85,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
688,7,86,4,7538.6201171875,12,0,0,0,0,1,8.9277944565,0,1,0,0,0,3
688,7,87,4,8082.830078125,12,0,1,0,1,1,8.9974975586,0,1,0,1,1,3
690,9,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
690,9,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
690,9,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
690,9,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
690,9,85,4,8041.4702148438,12,0,0,0,0,1,8.9923667908,0,1,0,0,0,3
690,9,86,4,7185.8198242188,12,0,1,0,0,1,8.8798646927,0,1,0,1,1,3
690,9,87,4,8579.7900390625,12,0,2,0,0,1,9.0571651459,0,1,0,2,4,3
691,9,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
691,9,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
691,9,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
691,9,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
691,9,85,4,6975.3798828125,12,0,0,0,0,1,8.8501424789,0,1,0,0,0,3
691,9,86,4,6771.4501953125,12,0,1,0,0,1,8.8204708099,0,1,0,1,1,3
691,9,87,4,2924.9299316406,12,0,2,0,0,1,7.9810256958,0,1,0,2,4,3
692,9,81,2,NA,8,0,0,0,0,1,NA,0,0,0,0,0,2
692,9,82,2,NA,8,0,0,0,0,1,NA,0,0,0,0,0,2
692,9,83,2,NA,8,0,0,0,0,1,NA,0,0,0,0,0,2
692,9,84,1,NA,8,0,0,0,0,1,NA,1,0,0,0,0,1
692,9,85,5,12587.080078125,9,0,0,0,0,1,9.4404258728,0,1,0,0,0,3
692,9,86,2,NA,9,0,0,1,0,1,NA,0,0,0,1,1,2
692,9,87,2,NA,9,0,0,1,0,1,NA,0,0,0,1,1,2
693,10,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
693,10,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
693,10,83,5,10602.83984375,12,0,0,0,0,1,9.2688770294,0,1,0,0,0,3
693,10,84,5,11570.580078125,12,0,0,1,0,1,9.356221199,0,1,0,1,1,3
693,10,85,5,11650.0703125,12,0,0,2,0,1,9.363067627,0,1,0,2,4,3
693,10,86,5,11703.490234375,12,0,0,3,0,1,9.3676424026,0,1,0,3,9,3
693,10,87,5,12226.2001953125,12,0,0,4,0,1,9.4113368988,0,1,0,4,16,3
694,11,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
694,11,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
694,11,83,4,12180.66015625,12,0,0,0,1,1,9.4076051712,0,1,0,0,0,3
694,11,84,4,14001.099609375,12,0,1,0,0,1,9.5468912125,0,1,0,1,1,3
694,11,85,4,14836.3603515625,12,0,2,0,0,1,9.6048364639,0,1,0,2,4,3
694,11,86,4,14149.2900390625,12,0,3,0,1,1,9.5574197769,0,1,0,3,9,3
694,11,87,3,19255.76953125,12,0,4,0,1,1,9.8655662537,0,1,0,4,16,3
695,7,81,1,NA,9,0,0,0,0,1,NA,1,0,0,0,0,1
695,7,82,1,NA,10,0,0,0,0,1,NA,1,0,0,0,0,1
695,7,83,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
695,7,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
695,7,85,4,3572.1398925781,12,0,0,0,0,1,8.1809196472,0,1,0,0,0,3
695,7,86,4,3385.7199707031,12,0,1,0,0,1,8.127322197,0,1,0,1,1,3
695,7,87,5,4332.5400390625,12,0,2,0,0,1,8.3739089966,0,1,0,2,4,3
696,11,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
696,11,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
696,11,83,5,13750.080078125,12,0,0,0,0,1,9.5288000107,0,1,0,0,0,3
696,11,84,4,13554.66015625,12,0,0,1,0,1,9.5144853592,0,1,0,1,1,3
696,11,85,4,17786.98046875,12,0,1,1,0,1,9.7862224579,0,1,0,2,4,3
696,11,86,4,20990.66015625,12,0,2,1,0,1,9.9518327713,0,1,0,3,9,3
696,11,87,4,19414.2109375,12,0,3,1,0,1,9.8737602234,0,1,0,4,16,3
697,11,81,2,NA,11,2,1,0,0,1,NA,0,0,0,3,9,2
697,11,82,2,NA,11,2,1,0,0,1,NA,0,0,0,3,9,2
697,11,83,2,NA,11,2,1,0,0,1,NA,0,0,0,3,9,2
697,11,84,2,NA,11,2,1,0,0,1,NA,0,0,0,3,9,2
697,11,85,4,NA,11,2,1,0,0,1,NA,0,1,0,3,9,3
697,11,86,3,10091.400390625,11,2,2,0,0,1,9.2194385529,0,1,0,4,16,3
697,11,87,4,16562.400390625,11,3,2,0,1,1,9.71489048,0,1,0,5,25,3
698,9,81,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
698,9,82,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
698,9,83,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
698,9,84,4,NA,11,0,0,0,0,1,NA,0,1,0,0,0,3
698,9,85,4,NA,11,0,1,0,1,1,NA,0,1,0,1,1,3
698,9,86,4,16431.720703125,11,0,2,0,1,1,9.7069692612,0,1,0,2,4,3
698,9,87,4,54362.1015625,11,0,3,0,0,1,10.9034223557,0,1,0,3,9,3
699,11,81,4,NA,12,0,0,2,0,1,NA,0,1,0,2,4,3
699,11,82,5,NA,12,0,1,2,0,1,NA,0,1,0,3,9,3
699,11,83,3,NA,12,0,1,3,NA,1,NA,0,1,0,4,16,3
699,11,84,3,12872.16015625,12,1,1,3,0,1,9.4628219604,0,1,0,5,25,3
699,11,85,5,21256.369140625,12,2,1,3,0,1,9.9644117355,0,1,0,6,36,3
699,11,86,5,26277.259765625,12,2,1,4,0,1,10.1764593124,0,1,0,7,49,3
699,11,87,5,27299.330078125,12,2,1,5,0,1,10.2146177292,0,1,0,8,64,3
700,9,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
700,9,82,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,1
700,9,83,1,NA,15,0,0,0,0,1,NA,1,0,0,0,0,1
700,9,84,3,17172.41015625,16,0,0,0,0,1,9.7510595322,0,1,0,0,0,3
700,9,85,1,NA,16,1,0,0,0,1,NA,1,0,0,1,1,1
700,9,86,3,25689.48046875,17,1,0,0,0,1,10.153837204,0,1,0,1,1,3
700,9,87,1,NA,17,2,0,0,0,1,NA,1,0,0,2,4,1
701,11,81,2,NA,9,0,2,1,0,1,NA,0,0,0,3,9,2
701,11,82,2,NA,9,0,2,1,0,1,NA,0,0,0,3,9,2
701,11,83,2,NA,9,0,2,1,0,1,NA,0,0,0,3,9,2
701,11,84,2,NA,9,0,2,1,0,1,NA,0,0,0,3,9,2
701,11,85,2,NA,9,0,2,1,0,1,NA,0,0,0,3,9,2
701,11,86,4,23568.779296875,9,0,2,1,0,1,10.0676784515,0,1,0,3,9,3
701,11,87,2,NA,9,0,3,1,0,1,NA,0,0,0,4,16,2
702,10,81,2,NA,10,0,1,0,0,1,NA,0,0,0,1,1,2
702,10,82,2,NA,10,0,1,0,0,1,NA,0,0,0,1,1,2
702,10,83,4,7761.2797851562,10,0,1,0,0,1,8.956902504,0,1,0,1,1,3
702,10,84,4,6380.16015625,10,0,2,0,0,1,8.7609481812,0,1,0,2,4,3
702,10,85,4,11194.3896484375,10,0,3,0,1,1,9.3231678009,0,1,0,3,9,3
702,10,86,5,8092.41015625,10,0,4,0,0,1,8.9986820221,0,1,0,4,16,3
702,10,87,3,11549.5703125,10,0,4,1,0,1,9.3544034958,0,1,0,5,25,3
703,11,81,4,7874.6401367188,10,0,1,0,0,1,8.9714031219,0,1,0,1,1,3
703,11,82,5,9444.6396484375,10,0,2,0,0,1,9.1532030106,0,1,0,2,4,3
703,11,83,3,NA,10,0,2,1,0,1,NA,0,1,0,3,9,3
703,11,84,2,NA,10,1,2,1,0,1,NA,0,0,0,4,16,2
703,11,85,4,9446.2900390625,10,1,2,1,0,1,9.153377533,0,1,0,4,16,3
703,11,86,4,11642.849609375,10,1,3,1,0,1,9.3624477386,0,1,0,5,25,3
703,11,87,4,9821.7001953125,10,1,4,1,0,1,9.1923494339,0,1,0,6,36,3
704,9,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
704,9,82,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,1
704,9,83,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
704,9,84,4,8951.26953125,14,0,0,0,0,1,9.0995502472,0,1,0,0,0,3
704,9,85,5,7862.919921875,14,0,1,0,0,1,8.9699134827,0,1,0,1,1,3
704,9,86,3,9029.48046875,14,0,1,1,0,1,9.1082496643,0,1,0,2,4,3
704,9,87,3,14566.4599609375,14,1,1,1,0,1,9.5864772797,0,1,0,3,9,3
705,11,81,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
705,11,82,5,10328.169921875,11,0,0,0,0,1,9.2426300049,0,1,0,0,0,3
705,11,83,5,14786.6396484375,11,0,0,1,0,1,9.6014795303,0,1,0,1,1,3
705,11,84,5,18468.16015625,11,0,0,2,0,1,9.8238039017,0,1,0,2,4,3
705,11,85,5,18264.830078125,11,0,0,3,0,1,9.8127326965,0,1,0,3,9,3
705,11,86,2,NA,11,0,0,4,0,1,NA,0,0,0,4,16,2
705,11,87,2,NA,11,0,0,4,0,1,NA,0,0,0,4,16,2
706,11,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
706,11,82,5,14174.3203125,14,0,0,0,0,1,9.5591869354,0,1,0,0,0,3
706,11,83,1,NA,14,0,0,1,0,1,NA,1,0,0,1,1,1
706,11,84,1,NA,15,0,0,1,0,1,NA,1,0,0,1,1,1
706,11,85,5,19264.3203125,16,0,0,1,0,1,9.8660097122,0,1,0,1,1,3
706,11,86,3,41988.03125,16,0,0,2,0,1,10.6451396942,0,1,0,2,4,3
706,11,87,3,21078.98046875,16,1,0,2,0,1,9.9560317993,0,1,0,3,9,3
708,9,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
708,9,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
708,9,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
708,9,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
708,9,85,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
708,9,86,3,12164.5302734375,12,0,0,0,0,1,9.4062795639,0,1,0,0,0,3
708,9,87,2,NA,12,1,0,0,0,1,NA,0,0,0,1,1,2
709,9,81,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,82,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,83,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,84,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,85,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,86,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
709,9,87,2,NA,10,0,0,0,0,1,NA,0,0,0,0,0,2
710,8,81,1,NA,10,0,0,0,0,1,NA,1,0,0,0,0,1
710,8,82,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
710,8,83,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
710,8,84,NA,NA,11,0,0,0,NA,1,NA,0,0,0,0,0,NA
710,8,85,5,NA,11,0,0,0,0,1,NA,0,1,0,0,0,3
710,8,86,2,NA,11,0,0,1,0,1,NA,0,0,0,1,1,2
710,8,87,2,NA,11,0,0,1,0,1,NA,0,0,0,1,1,2
711,10,81,5,13925.0595703125,10,0,0,2,0,1,9.5414457321,0,1,0,2,4,3
711,10,82,4,13215.4404296875,10,0,0,3,0,1,9.4891414642,0,1,0,3,9,3
711,10,83,5,NA,10,0,1,3,0,1,NA,0,1,0,4,16,3
711,10,84,NA,NA,10,0,1,4,NA,1,NA,0,0,0,5,25,NA
711,10,85,5,NA,10,0,1,4,0,1,NA,0,1,0,5,25,3
711,10,86,2,NA,10,0,1,5,0,1,NA,0,0,0,6,36,2
711,10,87,2,NA,10,0,1,5,0,1,NA,0,0,0,6,36,2
712,10,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
712,10,82,5,6088.2700195312,12,0,0,0,0,1,8.7141189575,0,1,0,0,0,3
712,10,83,5,9694.5302734375,12,0,0,1,0,1,9.1793174744,0,1,0,1,1,3
712,10,84,5,15732.0703125,12,0,0,2,0,1,9.6634569168,0,1,0,2,4,3
712,10,85,5,NA,12,0,0,3,0,1,NA,0,1,0,3,9,3
712,10,86,2,NA,12,0,0,4,0,1,NA,0,0,0,4,16,2
712,10,87,3,14060.1298828125,12,0,0,4,0,1,9.5510988235,0,1,0,4,16,3
713,10,81,3,21986.119140625,10,0,1,0,0,1,9.998167038,0,1,0,1,1,3
713,10,82,4,21336.580078125,10,1,1,0,1,1,9.9681777954,0,1,0,2,4,3
713,10,83,5,10162.08984375,10,1,2,0,0,1,9.2264194489,0,1,0,3,9,3
713,10,84,5,15702.73046875,10,1,2,1,0,1,9.6615896225,0,1,0,4,16,3
713,10,85,5,11532.2900390625,10,1,2,2,0,1,9.3529062271,0,1,0,5,25,3
713,10,86,3,16411.16015625,10,1,2,3,0,1,9.7057170868,0,1,0,6,36,3
713,10,87,5,9142.8203125,10,2,2,3,0,1,9.1207237244,0,1,0,7,49,3
714,11,81,4,10536.6396484375,12,0,0,0,0,1,9.2626142502,0,1,0,0,0,3
714,11,82,4,11400.1298828125,12,0,1,0,0,1,9.3413801193,0,1,0,1,1,3
714,11,83,1,NA,12,0,2,0,0,1,NA,1,0,0,2,4,1
714,11,84,1,NA,13,0,2,0,0,1,NA,1,0,0,2,4,1
714,11,85,1,NA,14,0,2,0,0,1,NA,1,0,0,2,4,1
714,11,86,NA,NA,15,0,2,0,NA,1,NA,0,0,0,2,4,NA
714,11,87,NA,NA,15,0,2,0,NA,1,NA,0,0,0,2,4,NA
715,11,81,3,12496.5595703125,10,0,0,0,0,1,9.4332084656,0,1,0,0,0,3
715,11,82,3,8645.259765625,10,1,0,0,0,1,9.0647668839,0,1,0,1,1,3
715,11,83,3,8113.4301757812,10,2,0,0,0,1,9.0012760162,0,1,0,2,4,3
715,11,84,5,19742.560546875,10,3,0,0,0,1,9.8905324936,0,1,0,3,9,3
715,11,85,5,14340.8701171875,10,3,0,1,0,1,9.5708684921,0,1,0,4,16,3
715,11,86,5,6325.5498046875,10,3,0,2,0,1,8.7523517609,0,1,0,5,25,3
715,11,87,5,12634.01953125,10,3,0,3,0,1,9.4441480637,0,1,0,6,36,3
716,10,81,3,13174.2197265625,11,0,2,0,0,1,9.4860172272,0,1,0,2,4,3
716,10,82,3,12478.1796875,11,1,2,0,1,1,9.4317369461,0,1,0,3,9,3
716,10,83,4,12675.3095703125,11,2,2,0,1,1,9.4474115372,0,1,0,4,16,3
716,10,84,4,16414.9609375,11,2,3,0,0,1,9.7059488297,0,1,0,5,25,3
716,10,85,4,NA,11,2,4,0,0,1,NA,0,1,0,6,36,3
716,10,86,4,10106.6396484375,11,2,5,0,1,1,9.2209482193,0,1,0,7,49,3
716,10,87,4,11212.2197265625,11,2,6,0,1,1,9.3247594833,0,1,0,8,64,3
717,10,81,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
717,10,82,4,10438.26953125,11,0,0,0,1,1,9.2532339096,0,1,0,0,0,3
717,10,83,4,12531.0703125,11,0,1,0,1,1,9.4359664917,0,1,0,1,1,3
717,10,84,4,10878.0400390625,11,0,2,0,1,1,9.2945013046,0,1,0,2,4,3
717,10,85,4,9447.8095703125,11,0,3,0,1,1,9.1535377502,0,1,0,3,9,3
717,10,86,4,9601.3095703125,11,0,4,0,1,1,9.1696548462,0,1,0,4,16,3
717,10,87,4,11699.7099609375,11,0,5,0,1,1,9.3673191071,0,1,0,5,25,3
718,9,81,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,82,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,83,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,84,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,85,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,86,2,NA,9,0,1,0,0,1,NA,0,0,0,1,1,2
718,9,87,4,6557.58984375,9,0,1,0,0,1,8.7883787155,0,1,0,1,1,3
719,10,81,3,NA,13,0,0,1,0,1,NA,0,1,0,1,1,3
719,10,82,3,14401.2001953125,13,1,0,1,0,1,9.5750665665,0,1,0,2,4,3
719,10,83,3,17278.900390625,13,2,0,1,0,1,9.7572412491,0,1,0,3,9,3
719,10,84,3,16188.9501953125,13,3,0,1,0,1,9.6920843124,0,1,0,4,16,3
719,10,85,3,18161.33984375,13,4,0,1,0,1,9.807050705,0,1,0,5,25,3
719,10,86,3,20875.259765625,13,5,0,1,0,1,9.9463195801,0,1,0,6,36,3
719,10,87,3,22482.939453125,13,6,0,1,0,1,10.0205116272,0,1,0,7,49,3
720,11,81,4,9580.830078125,10,0,0,1,0,1,9.1675195694,0,1,0,1,1,3
720,11,82,4,10424.9501953125,10,0,1,1,1,1,9.2519569397,0,1,0,2,4,3
720,11,83,4,NA,10,0,2,1,0,1,NA,0,1,0,3,9,3
720,11,84,4,10219.8203125,10,0,3,1,1,1,9.2320842743,0,1,0,4,16,3
720,11,85,4,13167.51953125,10,0,4,1,1,1,9.4855079651,0,1,0,5,25,3
720,11,86,4,9107.9697265625,10,0,5,1,0,1,9.1169052124,0,1,0,6,36,3
720,11,87,3,8275.1103515625,10,0,6,1,0,1,9.0210075378,0,1,0,7,49,3
722,10,81,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,1
722,10,82,5,7670.7099609375,13,0,0,0,0,1,8.9451646805,0,1,0,0,0,3
722,10,83,5,7692.5600585938,13,0,0,1,0,1,8.9480085373,0,1,0,1,1,3
722,10,84,2,NA,13,0,0,2,0,1,NA,0,0,0,2,4,2
722,10,85,4,11661.1103515625,13,0,0,2,1,1,9.3640146255,0,1,0,2,4,3
722,10,86,2,NA,13,0,1,2,0,1,NA,0,0,0,3,9,2
722,10,87,4,8260.7099609375,13,0,1,2,0,1,9.0192661285,0,1,0,3,9,3
723,8,81,1,NA,10,0,0,0,0,1,NA,1,0,0,0,0,1
723,8,82,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
723,8,83,4,8245.3603515625,11,0,0,0,1,1,9.0174055099,0,1,0,0,0,3
723,8,84,5,10413.83984375,11,0,1,0,0,1,9.2508907318,0,1,0,1,1,3
723,8,85,5,9783.490234375,11,0,1,1,0,1,9.188451767,0,1,0,2,4,3
723,8,86,5,8561.240234375,11,0,1,2,0,1,9.0550003052,0,1,0,3,9,3
723,8,87,4,8701.66015625,11,0,1,3,0,1,9.0712690353,0,1,0,4,16,3
729,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
729,8,82,5,5208.2099609375,12,0,0,0,0,1,8.5579910278,0,1,0,0,0,3
729,8,83,5,6814.5498046875,12,0,0,1,0,1,8.8268156052,0,1,0,1,1,3
729,8,84,2,NA,12,0,0,2,0,1,NA,0,0,0,2,4,2
729,8,85,5,7926.91015625,12,0,0,2,0,1,8.9780187607,0,1,0,2,4,3
729,8,86,5,6314.1201171875,12,0,0,3,0,1,8.7505435944,0,1,0,3,9,3
729,8,87,5,7799.8100585938,12,0,0,4,0,1,8.9618549347,0,1,0,4,16,3
730,9,81,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,1
730,9,82,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
730,9,83,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,1
730,9,84,1,NA,15,0,0,0,0,1,NA,1,0,0,0,0,1
730,9,85,4,13315.3203125,16,0,0,0,0,1,9.496670723,0,1,0,0,0,3
730,9,86,4,14149.2900390625,16,0,1,0,0,1,9.5574197769,0,1,0,1,1,3
730,9,87,4,14059.150390625,16,0,2,0,0,1,9.5510292053,0,1,0,2,4,3
731,9,81,5,8212.990234375,10,0,0,0,0,1,9.0134725571,0,1,0,0,0,3
731,9,82,2,NA,10,0,0,1,0,1,NA,0,0,0,1,1,2
731,9,83,2,NA,10,0,0,1,0,1,NA,0,0,0,1,1,2
731,9,84,2,NA,10,0,0,1,0,1,NA,0,0,0,1,1,2
731,9,85,5,7164.919921875,10,0,0,1,0,1,8.8769521713,0,1,0,1,1,3
731,9,86,2,NA,10,0,0,2,0,1,NA,0,0,0,2,4,2
731,9,87,5,8531.0400390625,10,0,0,2,0,1,9.0514669418,0,1,0,2,4,3
732,11,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
732,11,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
732,11,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
732,11,84,5,6861.41015625,12,0,0,0,0,1,8.8336687088,0,1,0,0,0,3
732,11,85,5,NA,12,0,0,1,0,1,NA,0,1,0,1,1,3
732,11,86,2,NA,12,0,0,2,0,1,NA,0,0,0,2,4,2
732,11,87,2,NA,12,0,0,2,0,1,NA,0,0,0,2,4,2
733,9,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
733,9,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
733,9,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
733,9,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
733,9,85,3,NA,12,0,0,0,0,1,NA,0,1,0,0,0,3
733,9,86,2,NA,12,1,0,0,0,1,NA,0,0,0,1,1,2
733,9,87,2,NA,12,1,0,0,0,1,NA,0,0,0,1,1,2
737,10,81,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
737,10,82,1,NA,14,0,0,0,0,1,NA,1,0,0,0,0,1
737,10,83,2,NA,15,0,0,0,0,1,NA,0,0,0,0,0,2
737,10,84,1,NA,15,0,0,0,0,1,NA,1,0,0,0,0,1
737,10,85,3,21683.259765625,16,0,0,0,0,1,9.984295845,0,1,0,0,0,3
737,10,86,3,21373.01953125,16,1,0,0,0,1,9.9698848724,0,1,0,1,1,3
737,10,87,3,29530.0703125,16,2,0,0,0,1,10.2931642532,0,1,0,2,4,3
738,8,81,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,82,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,83,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,84,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,85,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,86,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
738,8,87,2,NA,11,0,0,0,0,1,NA,0,0,0,0,0,2
739,10,81,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
739,10,82,1,NA,12,0,0,0,0,1,NA,1,0,0,0,0,1
739,10,83,2,NA,13,0,0,0,0,1,NA,0,0,0,0,0,2
739,10,84,1,NA,13,0,0,0,0,1,NA,1,0,0,0,0,1
739,10,85,2,NA,14,0,0,0,0,1,NA,0,0,0,0,0,2
739,10,86,2,NA,14,0,0,0,0,1,NA,0,0,0,0,0,2
739,10,87,4,16458.130859375,14,0,0,0,0,1,9.7085752487,0,1,0,0,0,3
740,8,81,1,NA,11,0,0,0,0,1,NA,1,0,0,0,0,1
740,8,82,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
740,8,83,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
740,8,84,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
740,8,85,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
740,8,86,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
740,8,87,2,NA,12,0,0,0,0,1,NA,0,0,0,0,0,2
741,10,81,4,826.9299926758,12,0,0,0,0,1,6.7177200317,0,1,0,0,0,3
741,10,82,3,9848.740234375,12,0,1,0,0,1,9.195098877,0,1,0,1,1,3
741,10,83,2,NA,12,1,1,0,0,1,NA,0,0,0,2,4,2
741,10,84,5,6287.6201171875,12,1,1,0,0,1,8.7463378906,0,1,0,2,4,3
741,10,85,2,NA,12,1,1,1,0,1,NA,0,0,0,3,9,2
741,10,86,2,NA,12,1,1,1,0,1,NA,0,0,0,3,9,2
741,10,87,2,NA,12,1,1,1,0,1,NA,0,0,0,3,9,2
742,9,81,4,4762.3198242188,10,0,0,0,0,1,8.4684906006,0,1,0,0,0,3
742,9,82,2,NA,10,0,1,0,0,1,NA,0,0,0,1,1,2
